COMMON_WELL_NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 A,3861.3588,0.024639,0.0,0.0,2217.0583,0.224581,0.8,2.65,0.020933,1.0,0.1072,117.27610000000003,0.050097,F-TIDAL CHANNEL
15/9-19 A,3861.5112,0.024408,0.0,0.0,1706.3752,0.220089,0.8,2.65,0.0209325,1.0,0.108,117.2797,0.058738,F-TIDAL CHANNEL
15/9-19 A,3861.6636,0.024919,0.0,0.0,4006.5486,0.222246,0.8,2.65,0.0209319,1.0,0.10900000000000001,117.2832,0.062282,F-TIDAL CHANNEL
15/9-19 A,3861.816,0.025049,0.0,0.0,1696.8744,0.22776,0.8,2.65,0.0209314,1.0,0.107,117.28680000000003,0.065825,F-TIDAL CHANNEL
15/9-19 A,3861.9684,0.024567,0.0,0.0,2915.7112,0.241407,0.8,2.65,0.0209308,1.0,0.0992,117.2904,0.051835,F-TIDAL CHANNEL
15/9-19 A,3862.1208,0.023502,0.0,0.0,3611.4653,0.233157,0.8,2.65,0.0209303,1.0,0.098,117.294,0.034175,F-TIDAL CHANNEL
15/9-19 A,3862.2732,0.023539,0.0,0.0,4314.7871,0.240162,0.8,2.65,0.0209298,1.0,0.0952,117.29750000000003,0.031816,F-TIDAL CHANNEL
15/9-19 A,3862.4256,0.023595,0.0,0.0,4259.2036,0.237001,0.8,2.65,0.0209292,1.0,0.0967,117.3011,0.029631,F-TIDAL CHANNEL
15/9-19 A,3862.578,0.023612,0.0,0.0,4765.6528,0.234089,0.8,2.65,0.0209287,1.0,0.098,117.3047,0.021621,F-TIDAL CHANNEL
15/9-19 A,3862.7304,0.024008,0.0,0.0,2475.4341,0.240254,0.8,2.65,0.0209281,1.0,0.0973,117.3083,0.058709,F-TIDAL CHANNEL
15/9-19 A,3862.8828,0.024442,0.0,0.0,3974.0583,0.241114,0.8,2.65,0.0209276,1.0,0.099,117.3118,0.036631,F-TIDAL CHANNEL
15/9-19 A,3863.0352,0.024761,0.0,0.0,1944.8802,0.240342,0.8,2.65,0.0209271,1.0,0.1009,117.3154,0.070427,F-TIDAL CHANNEL
15/9-19 A,3863.1876,0.024732,0.0,0.0,3068.0698,0.237302,0.8,2.65,0.0209265,1.0,0.1015,117.319,0.045728,F-TIDAL CHANNEL
15/9-19 A,3863.34,0.02456,0.0,0.0,2937.5789,0.239192,0.8,2.65,0.020926,1.0,0.1,117.3226,0.049505,F-TIDAL CHANNEL
15/9-19 A,3863.4924,0.024039,0.0,0.0,2939.3523,0.234834,0.8,2.65,0.0209255,1.0,0.0997,117.3261,0.045602,F-TIDAL CHANNEL
15/9-19 A,3863.6448,0.023452,0.0,0.0,3318.0835,0.234598,0.8,2.65,0.0209249,1.0,0.0973,117.3297,0.039544,F-TIDAL CHANNEL
15/9-19 A,3863.7972,0.022666,0.0,0.0,4141.8857,0.231487,0.8,2.65,0.0209244,1.0,0.0951,117.3333,0.026078,F-TIDAL CHANNEL
15/9-19 A,3863.9496,0.022056,0.0,0.0,3963.9531,0.227673,0.8,2.65,0.0209238,1.0,0.0941,117.3369,0.024806,F-TIDAL CHANNEL
15/9-19 A,3864.102,0.021831,0.0,0.0,4823.6162,0.226914,0.8,2.65,0.0209233,1.0,0.0932,117.3404,0.025155,F-TIDAL CHANNEL
15/9-19 A,3864.2544,0.021561,0.0,0.0,4561.9292,0.223712,0.8,2.65,0.0209228,1.0,0.0934,117.344,0.025505,F-TIDAL CHANNEL
15/9-19 A,3864.4068,0.021495,0.0,0.0,4235.1196,0.232444,0.8,2.65,0.0209222,1.0,0.0898,117.34760000000003,0.025854,F-TIDAL CHANNEL
15/9-19 A,3864.5592,0.020972,0.0,0.0,2755.2317,0.222737,0.8,2.65,0.0209217,1.0,0.0917,117.3512,0.037971,F-TIDAL CHANNEL
15/9-19 A,3864.7116,0.020915,0.0,0.0,2261.9092,0.228683,0.8,2.65,0.0209211,1.0,0.0892,117.3547,0.052777,F-TIDAL CHANNEL
15/9-19 A,3864.864,0.020858,0.0,0.0,3742.1567,0.230128,0.8,2.65,0.0209206,1.0,0.08809999999999998,117.35830000000003,0.029767,F-TIDAL CHANNEL
15/9-19 A,3865.0164,0.020964,0.0,0.0,3872.3674,0.235021,0.8,2.65,0.0209201,1.0,0.0867,117.3619,0.032466,F-TIDAL CHANNEL
15/9-19 A,3865.1688,0.020861,0.0,0.0,6618.1704,0.236407,0.8,2.65,0.0209195,1.0,0.0854,117.3655,0.031822,F-TIDAL CHANNEL
15/9-19 A,3865.3212,0.020459,0.0,0.0,7269.541,0.235747,0.8,2.65,0.020919,1.0,0.0839,117.36900000000003,0.031178,F-TIDAL CHANNEL
15/9-19 A,3865.4736,0.02019,0.0,0.0,4926.2007,0.245915,0.8,2.65,0.0209184,1.0,0.0797,117.3726,0.030534,F-TIDAL CHANNEL
15/9-19 A,3865.626,0.019496,0.0,0.0,3757.4146,0.229514,0.8,2.65,0.0209179,1.0,0.0825,117.3762,0.028991,F-TIDAL CHANNEL
15/9-19 A,3865.7784,0.019535,0.0,0.0,4436.8096,0.230273,0.8,2.65,0.0209174,1.0,0.0823,117.3798,0.02168,F-TIDAL CHANNEL
15/9-19 A,3865.9308,0.019857,0.0,0.0,5330.3867,0.229836,0.8,2.65,0.0209168,1.0,0.08369999999999998,117.3833,0.022828,F-TIDAL CHANNEL
15/9-19 A,3866.0832,0.02035,0.0,0.0,5598.3794,0.235656,0.8,2.65,0.0209163,1.0,0.08369999999999998,117.3869,0.023977,F-TIDAL CHANNEL
15/9-19 A,3866.2356,0.020451,0.0,0.0,4956.2534,0.240161,0.8,2.65,0.0209158,1.0,0.0826,117.3905,0.025126,F-TIDAL CHANNEL
15/9-19 A,3866.388,0.02035,0.0,0.0,4198.8545,0.246395,0.8,2.65,0.0209152,1.0,0.08029999999999998,117.3941,0.03867,F-TIDAL CHANNEL
15/9-19 A,3866.5404,0.02064,0.0,0.0,3958.092,0.242403,0.8,2.65,0.0209147,1.0,0.0828,117.3976,0.037971,F-TIDAL CHANNEL
15/9-19 A,3866.6928,0.021732,0.0,0.0,2249.0703,0.236763,0.8,2.65,0.0209141,1.0,0.0891,117.4012,0.060233,F-TIDAL CHANNEL
15/9-19 A,3866.8452,0.022695,0.0,0.0,2525.2227,0.231898,0.8,2.65,0.0209136,1.0,0.095,117.4048,0.05032,F-TIDAL CHANNEL
15/9-19 A,3866.9976,0.022593,0.0,0.0,1928.5654,0.220793,0.8,2.65,0.0209131,1.0,0.0992,117.4084,0.053456,F-TIDAL CHANNEL
15/9-19 A,3867.15,0.022519,0.0,0.0,942.8857,0.241549,0.8,2.65,0.0209125,1.0,0.0907,117.4119,0.106437,F-TIDAL CHANNEL
15/9-19 A,3867.3024,0.020832,0.0,0.0,1314.6736,0.216887,0.8,2.65,0.020912,1.0,0.0934,117.4155,0.068476,F-TIDAL CHANNEL
15/9-19 A,3867.4548,0.020304,0.0,0.0,1425.9232,0.234732,0.8,2.65,0.0209115,1.0,0.0843,117.4191,0.080417,F-TIDAL CHANNEL
15/9-19 A,3867.6072,0.019877,0.0,0.0,1183.0651,0.215465,0.8,2.65,0.0209109,1.0,0.08999999999999998,117.4227,0.072301,F-TIDAL CHANNEL
15/9-19 A,3867.7596,0.021443,0.0,0.0,1922.0035,0.215562,0.8,2.65,0.0209104,1.0,0.0972,117.4263,0.048971,F-TIDAL CHANNEL
15/9-19 A,3867.912,0.023636,0.0,0.0,2152.7478,0.216386,0.8,2.65,0.0209098,1.0,0.1071,117.4298,0.044233,F-TIDAL CHANNEL
15/9-19 A,3868.0644,0.024896,0.0,0.0,1858.7041,0.209014,0.8,2.65,0.0209093,1.0,0.1163,117.4334,0.044767,F-TIDAL CHANNEL
15/9-19 A,3868.2168,0.025541,0.0,0.0,2560.8533,0.224412,0.8,2.65,0.0209088,1.0,0.1106,117.437,0.04299,F-TIDAL CHANNEL
15/9-19 A,3868.3692,0.024622,0.0,0.0,3924.5835,0.236557,0.8,2.65,0.0209082,1.0,0.1011,117.4405,0.033184,F-TIDAL CHANNEL
15/9-19 A,3868.5216,0.022315,0.0,0.0,2079.9224,0.230377,0.8,2.65,0.0209077,1.0,0.0939,117.4441,0.05833,F-TIDAL CHANNEL
15/9-19 A,3868.674,0.019978,0.0,0.0,2020.6825,0.218432,0.8,2.65,0.0209071,1.0,0.08849999999999998,117.4477,0.049107,F-TIDAL CHANNEL
15/9-19 A,3868.8264,0.018542,0.0,0.0,2708.1709,0.221135,0.8,2.65,0.0209066,1.0,0.0812,117.4513,0.037379,F-TIDAL CHANNEL
15/9-19 A,3868.9788,0.017895,0.0,0.0,3996.6553,0.233296,0.8,2.65,0.0209061,1.0,0.0744,117.4548,0.029408,F-TIDAL CHANNEL
15/9-19 A,3869.1312,0.017868,0.0,0.0,4802.3081,0.229503,0.8,2.65,0.0209055,1.0,0.07539999999999998,117.4584,0.034078,F-TIDAL CHANNEL
15/9-19 A,3869.2836,0.018848,0.0,0.0,2847.5312,0.2254,0.8,2.65,0.020905,1.0,0.08079999999999998,117.462,0.038748,F-TIDAL CHANNEL
15/9-19 A,3869.436,0.020143,0.0,0.0,5757.7549,0.22807,0.8,2.65,0.0209045,1.0,0.0854,117.4656,0.038041,F-TIDAL CHANNEL
15/9-19 A,3869.5884,0.021154,0.0,0.0,7155.7695,0.24152,0.8,2.65,0.0209039,1.0,0.0848,117.4691,0.037334,F-TIDAL CHANNEL
15/9-19 A,3869.7408,0.021025,0.0,0.0,4757.353,0.230816,0.8,2.65,0.0209034,1.0,0.08809999999999998,117.4727,0.036627,F-TIDAL CHANNEL
15/9-19 A,3869.8932,0.021077,0.0,0.0,4822.8198,0.228096,0.8,2.65,0.0209028,1.0,0.0894,117.4763,0.03592,F-TIDAL CHANNEL
15/9-19 A,3870.0456,0.021705,0.0,0.0,6224.6147,0.230151,0.8,2.65,0.0209023,1.0,0.0912,117.4799,0.035214,F-TIDAL CHANNEL
15/9-19 A,3870.198,0.022397,0.0,0.0,7747.9761,0.238475,0.8,2.65,0.0209018,1.0,0.091,117.4834,0.034507,F-TIDAL CHANNEL
15/9-19 A,3870.3504,0.021927,0.0,0.0,7899.628899999999,0.237135,0.8,2.65,0.0209012,1.0,0.08949999999999998,117.487,0.0338,F-TIDAL CHANNEL
15/9-19 A,3870.5028,0.0208,0.0,0.0,6392.9556,0.234451,0.8,2.65,0.0209007,1.0,0.0859,117.4906,0.033093,F-TIDAL CHANNEL
15/9-19 A,3870.6552,0.019793,0.0,0.0,5121.8271,0.22199,0.8,2.65,0.0209002,1.0,0.0862,117.4942,0.032386,F-TIDAL CHANNEL
15/9-19 A,3870.8076,0.019535,0.0,0.0,2179.8635,0.202943,0.8,2.65,0.0208996,1.0,0.0928,117.4977,0.03168,F-TIDAL CHANNEL
15/9-19 A,3870.96,0.021339,0.0,0.0,5000.5879,0.232005,0.8,2.65,0.0208991,1.0,0.0888,117.5013,0.031296,F-TIDAL CHANNEL
15/9-19 A,3871.1124,0.022591,0.0,0.0,3661.7478,0.230238,0.8,2.65,0.0208985,1.0,0.0947,117.5049,0.030913,F-TIDAL CHANNEL
15/9-19 A,3871.2648,0.023407,0.0,0.0,2771.657,0.225932,0.8,2.65,0.020898,1.0,0.0999,117.5085,0.040524,F-TIDAL CHANNEL
15/9-19 A,3871.4172,0.024076,0.0,0.0,4447.0513,0.227657,0.8,2.65,0.0208975,1.0,0.102,117.512,0.039211,F-TIDAL CHANNEL
15/9-19 A,3871.5696,0.024816,0.0,0.0,6339.7061,0.236804,0.8,2.65,0.0208969,1.0,0.1012,117.5156,0.037897,F-TIDAL CHANNEL
15/9-19 A,3871.722,0.025471,0.0,0.0,7776.8779,0.252843,0.8,2.65,0.0208964,1.0,0.0974,117.5192,0.036584,F-TIDAL CHANNEL
15/9-19 A,3871.8744,0.025006,0.0,0.0,5683.3696,0.23868,0.8,2.65,0.0208959,1.0,0.1011,117.5228,0.03527,F-TIDAL CHANNEL
15/9-19 A,3872.0268,0.024831,0.0,0.0,5616.9966,0.236579,0.8,2.65,0.0208953,1.0,0.1012,117.5263,0.033957,F-TIDAL CHANNEL
15/9-19 A,3872.1792,0.024745,0.0,0.0,6723.3794,0.240157,0.8,2.65,0.0208948,1.0,0.0994,117.5299,0.032644,F-TIDAL CHANNEL
15/9-19 A,3872.3316,0.024046,0.0,0.0,3850.8245,0.233441,0.8,2.65,0.0208942,1.0,0.0994,117.5335,0.03133,F-TIDAL CHANNEL
15/9-19 A,3872.484,0.023125,0.0,0.0,4741.9805,0.231766,0.8,2.65,0.0208937,1.0,0.0963,117.5371,0.029542,F-TIDAL CHANNEL
15/9-19 A,3872.6364,0.022121,0.0,0.0,6801.9873,0.230379,0.8,2.65,0.0208932,1.0,0.0928,117.5406,0.027754,F-TIDAL CHANNEL
15/9-19 A,3872.7888,0.020953,0.0,0.0,3297.3401,0.207137,0.8,2.65,0.0208926,1.0,0.0979,117.5442,0.025966,F-TIDAL CHANNEL
15/9-19 A,3872.9412,0.021459,0.0,0.0,3810.6458,0.213954,0.8,2.65,0.0208921,1.0,0.0971,117.5478,0.024178,F-TIDAL CHANNEL
15/9-19 A,3873.0936,0.022533,0.0,0.0,4240.4038,0.217516,0.8,2.65,0.0208916,1.0,0.1005,117.5514,0.02239,F-TIDAL CHANNEL
15/9-19 A,3873.246,0.023099,0.0,0.0,3177.2886,0.210934,0.8,2.65,0.020891,1.0,0.1066,117.5549,0.020602,F-TIDAL CHANNEL
15/9-19 A,3873.3984,0.023561,0.0,0.0,2278.5803,0.223206,0.8,2.65,0.0208905,1.0,0.1028,117.5585,0.047553,F-TIDAL CHANNEL
15/9-19 A,3873.5508,0.023275,0.0,0.0,2148.5483,0.219262,0.8,2.65,0.02089,1.0,0.1034,117.5621,0.046884,F-TIDAL CHANNEL
15/9-19 A,3873.7032,0.023273,0.0,0.0,1837.9734,0.217656,0.8,2.65,0.0208894,1.0,0.1044,117.5657,0.05299,F-TIDAL CHANNEL
15/9-19 A,3873.8556,0.023611,0.0,0.0,1283.5966,0.217052,0.8,2.65,0.0208889,1.0,0.1065,117.5692,0.069777,F-TIDAL CHANNEL
15/9-19 A,3874.008,0.023522,0.0,0.0,947.9349,0.203086,0.8,2.65,0.0208883,1.0,0.1135,117.5728,0.07199,F-TIDAL CHANNEL
15/9-19 A,3874.1604,0.023571,0.0,0.0,1250.9182,0.204817,0.8,2.65,0.0208878,1.0,0.1123,117.5764,0.060146,F-TIDAL CHANNEL
15/9-19 A,3874.3128,0.023762,0.0,0.0,597.1094,0.204657,0.8,2.65,0.0208873,1.0,0.114,117.58,0.095689,F-TIDAL CHANNEL
15/9-19 A,3874.4652,0.02521,0.0,0.0,545.957,0.199413,0.8,2.65,0.0208867,1.0,0.1264,117.5835,0.09535,F-TIDAL CHANNEL
15/9-19 A,3874.6176,0.028631,0.0,0.0,628.3233,0.211137,0.8,2.65,0.0208862,1.0,0.13600000000000004,117.5871,0.09899,F-TIDAL CHANNEL
15/9-19 A,3874.77,0.032454,0.0,0.0,272.4205,0.231379,0.8,2.65,0.0208857,1.0,0.1409,117.5907,0.157311,F-TIDAL CHANNEL
15/9-19 A,3874.9224,0.034417,0.0,0.0,232.7025,0.213704,0.8,2.65,0.0208851,1.0,0.1607,117.5942,0.149204,F-TIDAL CHANNEL
15/9-19 A,3875.0748,0.036175,0.0,0.0,158.9987,0.187305,0.8,2.65,0.0208846,1.0,0.1926,117.5978,0.144117,F-TIDAL CHANNEL
15/9-19 A,3875.2272,0.038906,0.0,0.0,30.0665,0.173009,0.8,2.65,0.020884,1.0,0.2252,117.6014,0.211777,F-TIDAL CHANNEL
15/9-19 A,3875.3796,0.041522,0.0,0.0,33.4591,0.163282,0.8,2.65,0.0208835,1.0,0.2568,117.605,0.197971,F-TIDAL CHANNEL
15/9-19 A,3875.532,0.043439,0.0,0.0,7.2828,0.16109,0.8,2.65,0.020883,1.0,0.2795,117.6085,0.269602,F-TIDAL CHANNEL
15/9-19 A,3875.6844,0.04409,0.0,0.0,6.7449,0.15913,0.8,2.65,0.0208824,1.0,0.2906,117.6121,0.271563,F-TIDAL CHANNEL
15/9-19 A,3875.8368,0.041871,0.0,0.0,2.9435,0.128851,0.8,2.65,0.0208819,1.0,0.3506,117.6157,0.28466,F-LOWER SHOREFACE
15/9-19 A,3875.9892,0.041913,1.0,0.0,0.1,0.130007,0.8,2.71,0.0208814,0.0,0.3544,117.6193,0.306126,F-LOWER SHOREFACE
15/9-19 A,3876.1416,0.037518,1.0,0.0,0.1,0.09317,0.8,2.71,0.0208808,0.0,0.4506,117.6228,0.276146,F-LOWER SHOREFACE
15/9-19 A,3876.294,0.029553,1.0,0.0,0.1,0.045737,0.8,2.71,0.0208803,0.0,0.7461999999999999,117.6264,0.268981,F-LOWER SHOREFACE
15/9-19 A,3876.4464,0.027369,1.0,0.0,0.1,0.044507,0.8,2.71,0.0208798,0.0,0.7096,117.63,0.227039,F-LOWER SHOREFACE
15/9-19 A,3876.5988,0.023636,1.0,0.0,0.1,0.03668,0.8,2.71,0.0208792,0.0,0.7508,117.6336,0.225476,F-LOWER SHOREFACE
15/9-19 A,3876.7512,0.021585,1.0,0.0,0.1,0.040785,0.8,2.71,0.0208787,0.0,0.6191,117.6371,0.247446,F-LOWER SHOREFACE
15/9-19 A,3876.9036,0.018859,1.0,0.0,0.1,0.036144,0.8,2.71,0.0208781,0.0,0.6242,117.6407,0.209544,F-LOWER SHOREFACE
15/9-19 A,3877.056,0.020249,1.0,0.0,0.1,0.049163,0.8,2.71,0.0208776,0.0,0.4322,117.6443,0.213495,F-UPPER SHOREFACE
15/9-19 A,3877.2084,0.03019,0.0,0.0,33.6976,0.164574,0.8,2.71,0.0208771,1.0,0.1861,117.6479,0.198777,F-UPPER SHOREFACE
15/9-19 A,3877.3608,0.035359,0.0,0.0,152.9138,0.25,0.8,2.65,0.0208765,1.0,0.14180000000000004,117.6514,0.201728,F-UPPER SHOREFACE
15/9-19 A,3877.5132,0.033169,0.0,0.0,200.6804,0.27,0.8,2.65,0.020876,1.0,0.1226,117.655,0.206388,F-UPPER SHOREFACE
15/9-19 A,3877.6656,0.0269,0.0,0.0,276.9354,0.275,0.8,2.65,0.0208755,1.0,0.0977,117.6586,0.195291,F-UPPER SHOREFACE
15/9-19 A,3877.818,0.028691,0.0,0.0,160.1597,0.27,0.8,2.65,0.0208749,1.0,0.1063,117.6622,0.217272,F-UPPER SHOREFACE
15/9-19 A,3877.9704,0.041466,0.0,0.0,268.0726,0.245,0.8,2.65,0.0208744,1.0,0.1696,117.6657,0.170194,F-UPPER SHOREFACE
15/9-19 A,3878.1228,0.053323,0.0,0.0,200.7925,0.23,0.8,2.65,0.0208739,1.0,0.233,117.6693,0.170806,F-UPPER SHOREFACE
15/9-19 A,3878.2752,0.057747,0.0,0.0,79.3955,0.22,0.8,2.65,0.0208733,1.0,0.2647,117.6729,0.206689,F-UPPER SHOREFACE
15/9-19 A,3878.4276,0.052387,0.0,0.0,62.2955,0.21,0.8,2.65,0.0208728,1.0,0.252,117.6764,0.209505,F-UPPER SHOREFACE
15/9-19 A,3878.58,0.037298,0.0,0.0,34.4303,0.173846,0.8,2.65,0.0208722,1.0,0.2181,117.68,0.205981,F-UPPER SHOREFACE
15/9-19 A,3878.7324,0.02094,0.0,0.0,51.5528,0.159508,0.8,2.65,0.0208717,1.0,0.1364,117.6836,0.173757,F-UPPER SHOREFACE
15/9-19 A,3878.8848,0.007491,0.0,0.0,13.248,0.121232,0.8,2.65,0.0208712,1.0,0.065,117.6872,0.205301,F-UPPER SHOREFACE
15/9-19 A,3879.0372,0.005511,0.0,0.0,21.3194,0.136695,0.8,2.65,0.0208706,1.0,0.0422,117.6908,0.196087,F-UPPER SHOREFACE
15/9-19 A,3879.1896,0.009519,0.0,0.0,29.4206,0.120604,0.8,2.65,0.0208701,1.0,0.0833,117.6943,0.166243,F-UPPER SHOREFACE
15/9-19 A,3879.342,0.019954,0.0,0.0,11.8733,0.122614,0.8,2.71,0.0208696,1.0,0.1733,117.6979,0.211816,F-UPPER SHOREFACE
15/9-19 A,3879.4944,0.027881,1.0,0.0,0.1,0.120427,0.8,2.71,0.020869,0.0,0.2532,117.7015,0.223146,F-UPPER SHOREFACE
15/9-19 A,3879.6468,0.024485,1.0,0.0,0.1,0.04428,0.8,2.71,0.0208685,0.0,0.6319,117.705,0.187796,F-UPPER SHOREFACE
15/9-19 A,3879.7992,0.02966,1.0,0.0,0.1,0.07005400000000002,0.8,2.71,0.020868,0.0,0.4477,117.7086,0.175913,F-UPPER SHOREFACE
15/9-19 A,3879.9516,0.037942,1.0,0.0,0.1,0.146598,0.8,2.71,0.0208674,0.0,0.265,117.7122,0.20268,F-UPPER SHOREFACE
15/9-19 A,3880.104,0.036845,0.0,0.0,7.8749,0.11568,0.8,2.65,0.0208669,1.0,0.3256,117.7158,0.225466,F-UPPER SHOREFACE
15/9-19 A,3880.2564,0.043125,0.0,0.0,19.4786,0.189834,0.8,2.66,0.0208664,1.0,0.2307,117.7193,0.24768,F-UPPER SHOREFACE
15/9-19 A,3880.4088,0.044735,0.0,0.0,12.0072,0.204146,0.8,2.66,0.0208658,1.0,0.222,117.7229,0.283748,F-UPPER SHOREFACE
15/9-19 A,3880.5612,0.045292,0.0,0.0,10.1043,0.206947,0.8,2.66,0.0208653,1.0,0.2215,117.7265,0.294563,F-UPPER SHOREFACE
15/9-19 A,3880.7136,0.045659,0.0,0.0,17.5938,0.216629,0.8,2.66,0.0208647,1.0,0.213,117.7301,0.276408,F-UPPER SHOREFACE
15/9-19 A,3880.866,0.045499,0.0,0.0,31.5604,0.225087,0.8,2.66,0.0208642,1.0,0.204,117.7336,0.255728,F-UPPER SHOREFACE
15/9-19 A,3881.0184,0.04513,0.0,0.0,30.627,0.229137,0.8,2.66,0.0208637,1.0,0.1986,117.7372,0.260777,F-UPPER SHOREFACE
15/9-19 A,3881.1708,0.044592,0.0,0.0,34.1275,0.224789,0.8,2.66,0.0208631,1.0,0.1999,117.7408,0.251689,F-UPPER SHOREFACE
15/9-19 A,3881.3232,0.04446,0.0,0.0,51.9743,0.224742,0.8,2.66,0.0208626,1.0,0.1993,117.7444,0.231349,F-UPPER SHOREFACE
15/9-19 A,3881.4756,0.044359,0.0,0.0,76.8198,0.223125,0.8,2.66,0.0208621,1.0,0.2007,117.7479,0.211058,F-UPPER SHOREFACE
15/9-19 A,3881.628,0.045249,0.0,0.0,135.8712,0.238331,0.8,2.66,0.0208615,1.0,0.1921,117.7515,0.197058,F-UPPER SHOREFACE
15/9-19 A,3881.7804,0.044352,0.0,0.0,39.6827,0.219377,0.8,2.66,0.020861,1.0,0.2048,117.7551,0.239602,F-UPPER SHOREFACE
15/9-19 A,3881.9328,0.044524,0.0,0.0,106.5637,0.221264,0.8,2.66,0.0208605,1.0,0.2039,117.7586,0.193612,F-UPPER SHOREFACE
15/9-19 A,3882.0852,0.044611,0.0,0.0,58.0087,0.220394,0.8,2.66,0.0208599,1.0,0.2052,117.7622,0.222184,F-UPPER SHOREFACE
15/9-19 A,3882.2376,0.044591,0.0,0.0,63.6949,0.214942,0.8,2.66,0.0208594,1.0,0.2105,117.7658,0.212825,F-UPPER SHOREFACE
15/9-19 A,3882.39,0.045227,0.0,0.0,92.6179,0.218237,0.8,2.66,0.0208589,1.0,0.2103,117.7694,0.197689,F-UPPER SHOREFACE
15/9-19 A,3882.5424,0.045353,0.0,0.0,26.0226,0.209075,0.8,2.66,0.0208583,1.0,0.2201,117.7729,0.250806,F-UPPER SHOREFACE
15/9-19 A,3882.6948,0.045859,0.0,0.0,26.1261,0.205381,0.8,2.66,0.0208578,1.0,0.2266,117.7765,0.24733,F-UPPER SHOREFACE
15/9-19 A,3882.8472,0.046966,0.0,0.0,10.0938,0.214448,0.8,2.66,0.0208573,1.0,0.2222,117.7801,0.301282,F-UPPER SHOREFACE
15/9-19 A,3882.9996,0.047707,0.0,0.0,10.2536,0.218818,0.8,2.66,0.0208567,1.0,0.2207,117.7837,0.304408,F-MARSH
15/9-19 A,3883.152,0.048504,0.0,0.0,7.1206,0.220999,0.8,2.66,0.0208562,1.0,0.2222,117.7872,0.323942,F-MARSH
15/9-19 A,3883.3044,0.049662,0.0,0.0,2.9089,0.230639,0.8,2.66,0.0208556,1.0,0.2179,117.7908,0.375709,F-MARSH
15/9-19 A,3883.4568,0.049253,0.0,0.0,1.7342,0.224108,0.8,2.66,0.0208551,1.0,0.2225,117.7944,0.394864,F-MARSH
15/9-19 A,3883.6092,0.04796,0.0,0.0,2.1985,0.212948,0.8,2.66,0.0208546,1.0,0.2279,117.798,0.373495,F-MARSH
15/9-19 A,3883.7616,0.047153,0.0,0.0,1.9455,0.212711,0.8,2.66,0.020854,1.0,0.2241,117.8015,0.379184,F-MARSH
15/9-19 A,3883.914,0.046324,0.0,0.0,0.8014,0.211257,0.8,2.66,0.0208535,1.0,0.2219,117.8051,0.420689,F-MARSH
15/9-19 A,3884.0664,0.045299,0.0,0.0,2.6535,0.205935,0.8,2.66,0.020853,1.0,0.2231,117.8087,0.358184,F-MARSH
15/9-19 A,3884.2188,0.043519,0.0,0.0,13.7341,0.188777,0.8,2.66,0.0208524,1.0,0.2343,117.8122,0.263602,F-MARSH
15/9-19 A,3884.3712,0.041316,1.0,0.0,0.1,0.167185,0.8,2.71,0.0208519,0.0,0.2516,117.8158,0.257146,F-MOUTHBAR
15/9-19 A,3884.5236,0.041449,1.0,0.0,0.1,0.182305,0.8,2.71,0.0208514,0.0,0.2313,117.8194,0.217981,F-MOUTHBAR
15/9-19 A,3884.676,0.039005,1.0,0.0,0.1,0.155044,0.8,2.71,0.0208508,0.0,0.2563,117.823,0.174553,F-MOUTHBAR
15/9-19 A,3884.8284,0.039382,1.0,0.0,0.1,0.168533,0.8,2.71,0.0208503,0.0,0.2377,117.8265,0.224417,F-MOUTHBAR
15/9-19 A,3884.9808,0.038742,0.0,0.0,31.8774,0.161767,0.8,2.66,0.0208498,1.0,0.2435,117.8301,0.198961,F-MOUTHBAR
15/9-19 A,3885.1332,0.040957,0.0,0.0,42.0889,0.195573,0.8,2.66,0.0208492,1.0,0.2123,117.8337,0.215602,F-MOUTHBAR
15/9-19 A,3885.2856,0.040044,0.0,0.0,30.0247,0.174244,0.8,2.66,0.0208487,1.0,0.2325,117.83730000000003,0.212942,F-MOUTHBAR
15/9-19 A,3885.438,0.041262,0.0,0.0,56.8125,0.184847,0.8,2.66,0.0208482,1.0,0.2258,117.8408,0.191592,F-MOUTHBAR
15/9-19 A,3885.5904,0.043066,0.0,0.0,40.9145,0.18768,0.8,2.66,0.0208476,1.0,0.2325,117.8444,0.209951,F-MOUTHBAR
15/9-19 A,3885.7428,0.046199,0.0,0.0,26.736,0.194258,0.8,2.66,0.0208471,1.0,0.2412,117.84800000000003,0.23633,F-MOUTHBAR
15/9-19 A,3885.8952,0.047591,0.0,0.0,43.7775,0.189266,0.8,2.66,0.0208466,1.0,0.2538,117.8516,0.208097,F-MOUTHBAR
15/9-19 A,3886.0476,0.047291,0.0,0.0,70.4042,0.203864,0.8,2.66,0.020846,1.0,0.2321,117.8551,0.198146,F-MOUTHBAR
15/9-19 A,3886.2,0.042795,0.0,0.0,431.2444,0.194342,0.8,2.63,0.0208455,1.0,0.2193,117.8587,0.102223,F-MOUTHBAR
15/9-19 A,3886.3524,0.039615,0.0,0.0,485.124,0.209045,0.8,2.63,0.020845,1.0,0.1882,117.8623,0.109612,F-MOUTHBAR
